1042.92000000	1062.06530289	1069.67638826	1078.18023453	1093.24980386	1100.31791947	1107.07997560	1113.09081942	1124.24147829	1132.04947296	1141.16187895	1147.94903164	1154.87732330	1162.09380727	1169.52825863	1176.35304707	1187.26545466	1194.16859389	1201.24568897	1207.86899091	1219.17641196	1235.52719433	1255.67061838	1262.58201239	1269.70483945	1276.46870401	1289.27033887	1297.58829569	1305.25864983	1322.19896157	1336.70955988	1350.49275430	1356.21495314	1363.02742705	1369.90397188	1387.62547546	1394.53193798	1400.64008604	1481.65569347	1494.42335250	1500.17540297	1511.76080814	1519.15926482	1528.36994660	1538.32165731	1548.91564775	1564.40529980	1578.08611374	1594.13453230	1600.03517393	1610.87025386	1619.05305432	1626.09455944	1632.42594442	1638.84400568	1697.78537971	1727.63684542	1748.64401525	1770.29404022	1792.12012401	1845.90073914	1852.45780205	1859.20263520	1883.46980661	1907.56933506	1920.64189958	1930.74837508	1940.19392141	1948.97786328	1957.65642312	1966.43269217	1974.27423879	1982.24221858	1999.76921502	2016.79762604	2036.37586987	2293.04370090	2308.91623211	2313.81243332	2327.71759007	2334.02498746	2349.85192707	2359.71527525	2370.40425345	2377.51898311	2384.90874953	2393.90277956	2405.01612290	2415.92247874	2423.98651035	2432.24936256	2459.04624472	2482.56535481	2508.90790812	2526.92628765	2533.19358524	2541.45291489	2577.71580744	2583.48865586	2589.70817780	2612.73787296	2619.33110102	2626.32752671	2634.81574837	2642.52218189	2649.49849491	2673.60062321	2679.63954312	2685.84337550	2691.87008381	2709.29460848	2716.68077265	2724.44522229	2741.67458822	2752.70132692	2758.96909952	2765.44794315	2795.54700955	2815.92084928	2822.26014051	2829.48636342	3010.48827989	3018.27621242	3027.49810669	3033.73148644	3091.94562431	3124.57523149	3133.31661092	3142.73427332	3150.25102836	3157.44036568	3205.74755391	3401.10226699	3406.33542573	3628.57713627	3633.70922005	3887.20727475	4266.72825243	4274.30672640	4281.48123621	4289.11980987	4299.71711466	4318.43724504	4336.55920648	4347.38846330	4355.20172889	4362.17532617	4368.13546236	4374.69251353	4383.16777756	4391.16799843	4398.56872719	4406.43397780	4414.17791849	4421.86154721	4429.58795063	4437.67789968	4466.26877256	4476.87320261	4485.84885663	4496.19357149	4611.05387001	4616.98066788	4911.06198987	4919.06444599	4929.80709224	4940.60456035	5131.58384198	5137.29123979	5154.15629613	5169.47205422	5421.70508921	5428.51636667	5448.22214645	5548.39889537	5557.62687163	5572.42403175	5606.57945861	5618.92472980	6715.04689159	6788.01597715	6878.33909391	6904.91863915	6933.37682974	6939.03163430	7198.28362785	7206.81669175	7215.41233461	7221.51350357	8114.55832092	8170.25890046	8188.38749974	8201.24554999	8211.20319078	8217.46676243	8246.70820730	8259.05581911	8261.86323448	8271.30269037	8285.30806496	8299.55202933	8314.87411502	8354.65632508	8363.11207463	8385.31471290	8417.43336293	8449.63506508	8455.11813481	8478.95719185	9056.52210397	9089.41046519	9101.02016642	9106.59346821	9111.99529538	9126.28742678	9131.89834826	9136.77691811	9160.43593161	9431.92737550	9447.36490936	10742.39237137	10782.58827893	10786.08462044	10795.79120841	10800.91160335	10815.18407998	10834.93087548	10856.78714426	10867.51349315	11506.46526262	11516.59578862	11530.80718881	11545.18245187	11558.01590871	11571.22455733	11582.03762100	11595.14048876	11602.04147665	11609.69172036	11622.67070625	11628.77446669	11637.99109194	11644.73424752	11653.97850154	11659.79993444	11667.85905606	11675.23257146	11682.54753624	11703.33225714	11705.47730359	11728.95250677	11737.76420289	11746.07232162	11756.62527867	11763.58849674	11771.06558880	11778.59819035	11785.41964047	11792.60323758	11799.39811859	11806.65502570	11813.71500750	11821.98389329	11838.78794045	11843.43217645	11861.03118482	11870.86267947	11877.01725430	11882.99160603	11888.61959780	11896.88099645	13125.22592111	13138.77256641	13145.79322690	13151.69373660	13157.94824013	13167.50095997	13171.38910629	13179.82128190	13199.55889593	13207.66217023	13215.19153306	13222.00605440	13227.96635570	13234.13102120	13243.93959108	13255.45450806	13262.03953474	13269.94020955	13276.39842402	13282.60175336	13289.25598297	13296.20156025	13303.93109669	13314.32308501	13320.82225671	13327.78364266	13334.24313045	13340.95326710	13350.85457441	13360.90819930	13370.74539669	13377.29184259	13383.89038977	13395.61771834	13405.17242238	13411.64272024	13417.20887306	13431.00126046	13435.48653954	13444.24982433	13448.82012609	13459.25974603	13478.21656070	13508.16526580	13514.72016303	13520.65842268	13526.96316915	13535.78557318	13543.26330351	13550.82607923	13559.16574823	13568.06002081	13576.34318945	13583.05428606	13590.08982390	13599.19488652	13604.72809684	13614.59742752	14116.25805593	14120.59400015	14129.27481805	14141.39089015	14156.03306462	14157.53006806	14166.15516140	14173.43704469	14180.91573603	14187.87037976	14195.20100768	14202.75508226	14207.89213869	14214.33502610	14221.17534740	14225.40795221	14231.74343717	14239.47162335	14246.91191505	14253.05309495	14259.94519789	14267.15948980	14278.72937788	14289.49937127	14300.72171835	14307.36662905	14314.16289345	14320.93737429	14327.05109856	14337.97453880	14347.36542101	14357.68694848	14364.71773713	14371.51882706	14377.89514115	14384.72457101	14391.54865480	14398.18689763	14412.06228771	14463.62361632	14472.40217786	14494.21467697	14501.45855673	14508.32446105	14527.35672294	14545.30567630	14561.56721683	14607.97599368	14612.31796662	14641.95990794	14647.53287580	14654.12914364	14661.71218070	14680.12327537	14683.95405015	14690.01684922	14697.41989501	14705.63765750	14714.52228115	14733.38011118	14739.52916082	14751.40941712	14765.01406133	14787.89868783	14794.91963341	14816.47850982	14825.59885060	14837.82152405	14846.98874303	14860.86429147	14867.13239953	14872.63258656	14876.95786268	14884.73423896	14899.48830690	14904.98385575	14917.86764836	14930.28905732	14963.19463115	14972.18801825	15038.46166192	15068.13656592	15097.74664717	15125.44361155	16044.02512345	16086.31450853	16114.31092153	16135.96717491	16142.72053398	16149.66436944	16157.16319441	16164.75033225	16171.23655056	16178.52385895	16185.33264241	16192.70757794	16199.56076474	16207.05024934	16214.39648872	16221.60898985	16228.54224935	16235.83340668	16253.69804046	16260.95610546	16267.97307471	16275.10435437	16282.50615061	16295.65153041	16301.15001682	16307.68872318	16313.70526152	16320.13625064	16325.46790497	16331.94007632	16337.18516609	16373.49876178	16386.35662866	16391.89010657	16397.35430234	16403.05845353	16408.91202266	18356.50968185	18381.91970918	18393.36688423	18400.28165652	18406.67151008	18413.26721575	18419.91538685	18425.80350956	18431.81299944	18438.82057039	18445.66113405	18451.67286878	18457.96728414	18481.36930376	18489.06783288	18496.04795549	
164.22500000	171.71759861	178.69923223	186.19095086	194.38195290	206.04796028	217.05958738	223.36424836	229.84422123	236.72131519	244.44213179	251.15672378	258.35332638	265.62869534	272.00681088	283.73749152	294.59660201	303.87780472	312.46228200	320.21365488	328.92936982	337.02046797	343.36402584	349.05776203	357.65690783	365.82957398	374.47562614	383.18675074	390.66242107	406.49621637	415.12110766	423.54434527	431.22499257	447.27461754	460.62563788	474.72040402	482.27441400	489.18198276	497.68955333	506.56599463	545.97270465	553.96206942	562.40805909	570.49848821	586.89686610	614.57050766	855.31053797	862.73737226	870.14913179	877.86065909	885.24203847	900.79024892	910.49884366	920.22536004	928.35600511	940.84013818	947.14871619	953.82203530	963.50112282	970.81167046	977.41849300	984.32770464	994.96203511	1005.15439506	1014.45092867	1021.77657585	1030.85252460	1038.41324919	1047.57985925	1056.41168572	1064.55875555	1071.94234845	1087.74768418	1117.51322785	1121.79281719	1126.45622640	1131.06975028	1137.60863523	1140.01325331	1146.67216536	1152.85113039	1162.40272610	1169.86727851	1176.15243260	1182.17583080	1222.05415296	1232.30973369	1381.26027094	1396.95613034	1411.03475742	1422.16107999	1433.52830914	1465.23949120	1474.42685625	1518.43757383	1532.76395157	1551.96027363	1560.49921355	1568.44236648	1576.82595944	1585.10332215	1593.46709924	1601.82001811	1609.17621949	1616.32282115	1624.03150930	1633.96365513	1640.35118966	1647.09823571	1653.49020654	1667.05076662	1674.77326390	1682.58179670	1689.31462452	1697.00143125	1704.75209528	1713.63223295	1720.88360879	1729.24613222	1736.62461947	1758.34932249	1765.23059434	1779.40826681	1785.52470628	1791.34378966	1796.72897585	1802.29270149	1808.22395023	1814.22097641	1819.46699614	1832.08298209	2123.26623704	2138.52984993	2146.98684836	2152.80167197	2159.30161522	2164.95043841	2171.09790715	2177.07059475	2183.68079598	2190.35430006	2196.78561126	2203.30143299	2210.68898168	2218.51485845	2226.21889639	2233.27214184	2240.98282511	2248.61733271	2256.79101511	2265.34462327	2273.23400222	2291.38267971	2299.46125505	2307.27058908	2319.18146446	2326.44363874	2333.01758659	2340.03012803	2350.06911707	2365.11674313	2381.59113584	2387.76737579	2393.62304699	2401.37454003	2409.26251806	2417.22387230	2424.14719869	2427.91043468	2432.54316330	2442.57273031	2454.62396522	2462.55180089	2470.80147510	2523.72314843	2535.73100259	2540.72019778	2551.13253076	2572.55639514	2581.08039307	2591.03925301	2597.53621277	2606.21552037	2617.90404488	2624.03074766	2629.42660127	2636.90013831	2644.35170075	2651.28638769	2657.75737123	2665.50934201	2673.30385899	2680.27479247	2684.67557315	2697.84353552	2710.00453819	2719.11120895	2727.74232601	2735.72466684	2748.58327388	2763.27266953	2771.83002722	2781.17612484	2790.47007657	2800.59577193	2807.02364701	2813.58525215	2824.02337478	2831.89001734	2840.15797833	2848.13364595	2856.99392916	2871.67120981	2878.84947571	2886.61050337	2894.20340742	2902.58398287	2914.08618217	2920.78597549	2932.58137075	2943.33260528	2947.79409540	2963.10756043	2972.75527741	2986.60346826	3004.40634633	3010.45662468	3048.62261725	3055.25798103	3063.72587295	3070.48801440	3092.82534141	3100.76844775	3109.32985114	3117.66115449	3127.60700179	3157.63152146	3162.54103438	3173.48219237	3220.80593601	3230.27339118	3239.28207377	3247.95539014	3256.65724989	3265.37813409	3273.72665799	3283.97499286	3296.29694216	3303.75587667	3338.48314048	3363.77031505	3371.58510426	3382.43491213	3389.77381563	3398.34662489	3407.25897376	3429.61423173	3436.78509019	3444.10074816	3450.88811794	3481.75758600	3489.62313441	3497.04540550	3505.23847568	3513.60995359	3530.54077222	3536.79530682	3542.75711086	3549.12749314	3564.98992879	3572.89001259	3581.41029448	3589.98612575	3598.44215408	3607.30012088	3615.74697851	3624.07387306	3632.91189325	3641.55475359	3649.99747752	3666.48986379	3674.93860792	3681.54202965	3691.13878982	3700.69844491	3710.87003177	3718.61659343	3726.64439769	3733.76586820	3742.37597637	3750.81410767	3759.88228314	3774.51432070	3782.63816620	3790.82244159	3798.03325299	3806.20750893	3814.50221289	3823.43218980	3829.73105964	3837.08995410	3845.56326146	3855.08097513	3863.46652098	3870.15835100	3876.69318859	3882.83732827	3889.39342711	3898.88652159	3907.79531579	3917.74599829	3928.03737341	3932.76619824	3939.69654840	3948.27070650	3955.98824374	3964.93002370	3972.05796962	3984.04163970	3989.61250062	3995.52259580	4005.87773959	4015.32284046	4023.78038036	4032.43615265	4050.47483853	4059.35521984	4068.24889758	4076.25248573	4084.99360423	4096.14362091	4113.55615079	4131.02761052	4136.10459570	4140.75403514	4145.52330269	4150.51230733	4155.43368685	4160.51003324	4166.22302230	4171.50717941	4175.85953906	4182.10040028	4187.70640908	4193.18673304	4197.92059986	4203.44881318	4210.55263402	4216.75244322	4223.27548745	4237.03889123	4248.21512013	4289.27595351	4294.50659657	4299.81346752	4304.91899993	4309.50184588	4314.88436080	4319.50776040	4324.42706483	4329.43990774	4335.30853564	4342.91909884	4351.52401166	4359.73487913	4366.64833119	4383.06997456	4392.37252576	4401.85547606	4421.23266276	4430.14377402	4438.43047180	4448.40731676	4458.25493905	4469.27610088	4475.28802689	4487.57011411	4491.41335902	4506.29554689	4513.30283661	4519.62813413	4526.32966958	4539.81852306	4550.92590577	4559.28347187	4567.52494549	4575.15916292	4582.92118981	4595.08570009	4605.20019635	4608.77113945	4630.46747701	4639.47178368	4647.96121022	4653.84876339	4671.04739102	4678.03415558	4684.17423007	4690.29115024	4706.14099785	4712.85752152	4719.87024568	4727.51556853	4735.54209628	4742.74891320	4748.69698279	4755.91213544	4762.92971599	4770.73001893	4776.69053107	4786.23521441	4794.53776289	4809.98756636	4814.14638550	4821.54383336	4828.26571016	4834.64532912	4842.75898642	4849.98268983	4857.38005433	4864.63964791	4872.17366278	4874.44158225	4879.15859104	5175.75218673	5181.38641253	5187.31794376	5194.48739738	5199.50291030	5205.83086289	5212.24031289	5218.52347220	5224.78134992	5231.12237261	5237.03167008	5242.91247966	5248.51196090	5254.49971771	5259.92626023	5266.32765802	5272.43268084	5277.94016491	5283.55021851	5289.34584560	5295.58098941	5301.44530929	5307.10433707	5312.89456198	5318.70785212	5324.63295929	5330.34328124	5336.24168015	5341.90063714	5347.46415020	5352.72117743	5358.42606478	5364.82826883	5370.72736627	5376.88988470	5382.88574733	5388.89126272	5394.46421655	5399.59629161	5406.09587874	5412.97618827	5418.50790631	5423.85895435	5429.06301035	5434.51867464	5439.81546052	5445.55089525	5591.73120464	5598.27509496	5605.08888560	5611.46718287	5617.97951452	5895.29294598	5902.72922199	5910.36924977	5919.02778186	5923.53421898	5933.19094036	5938.85884414	5944.64320028	5950.38522035	5956.50374619	5962.07237359	5967.73423855	5974.27873500	5979.71202149	5985.46735483	5991.01547620	5996.69792879	6002.40644226	6008.25656920	6013.05941501	6018.52424082	6023.44050573	6028.57856840	6104.21538056	6106.78898738	6110.17416732	6112.84075127	6120.99664718	6129.06180378	6140.25810701	6145.47627064	6151.91199928	6164.29766688	6168.81957158	6186.96885750	6203.12724298	6209.12981324	6213.22958308	6217.48706649	6232.33130401	6263.20503898	6266.83861881	6590.75748414	6593.77709843	6600.39373389	6608.64363938	6613.59794143	6617.68448178	6622.71817161	6627.26531085	6631.84109835	6637.10486169	6642.20982041	6646.98273550	6651.51262968	6656.38020259	6660.85462984	6665.98732698	6670.36636948	6675.34571923	6690.02205554	6903.82063283	6910.49992578	6916.22920027	6921.22735297	6927.21413154	6933.01751068	6938.59123790	6944.82889367	6950.59186600	6956.14630301	6961.14983126	6966.45023108	6971.92758073	6977.97197422	6980.42239795	6985.44775661	6994.27083085	6998.61584242	7002.40915289	7218.80325307	7225.26164393	7253.31141056	7270.78670549	7276.92117796	7283.55284312	7289.23001187	7295.96550347	7302.31886211	7309.43758282	7316.03376959	7322.55052044	7329.27776473	7336.55677735	7343.15822375	7352.95446070	7357.26902909	7362.23972748	7367.38609912	7372.21535248	7377.19643639	7394.10983200	7409.03915186	7419.38757243	7609.13098193	7616.51624185	7624.44056610	7633.31747400	7643.32783848	7649.36912575	7656.48706760	7662.94979507	7670.19627424	7676.12976584	7681.96711370	7687.95012793	7694.35162275	7706.58198361	7712.42705345	7717.96284136	7722.88093614	7737.57560117	7742.20425919	7746.99529373	7780.72097963	7792.02137249	7901.56541667	7908.21258494	7914.30097061	7920.40696919	7926.48133425	7932.76383425	7939.14218855	7944.96115414	7950.82321295	7957.50854502	7963.20296504	7969.08000252	7975.07600085	7981.21616515	7986.91042402	7992.43507760	7997.31352211	8002.38172376	8009.32607889	8013.28929974	8017.55116230	8025.26016295	8064.04606543	8258.62194106	8377.92525424	8385.15097095	8391.83035917	8398.89359660	8405.91873424	8415.36504695	8420.61379453	8425.40952182	8430.28011279	8434.79632997	8439.86533954	8445.18625194	8450.55821945	8455.96749113	8461.65713725	8475.15613212	8479.36932134	8484.14756681	8488.37399930	8493.28100641	8497.87880238	8502.68295288	8507.56858410	8512.31539571	8516.37046571	8527.80852723	8532.75193942	8536.82304702	8540.69501521	8552.53475212	8556.43389588	8997.42880717	9003.36295597	9009.37479770	9015.41201278	9020.85062603	9027.27886146	9033.15267069	9038.43869294	9043.49994490	9049.01810737	9053.97986001	9059.32831245	9064.88588218	9070.78839015	9076.16809177	9089.94728390	9096.40390812	9119.95636658	9128.10473749	9466.63807286	9472.60899201	9477.99407912	9484.39218007	9490.35319507	9496.55826587	9502.03047185	9507.82135919	9513.26636184	9519.18598537	9524.96427046	9530.44563024	9535.11925698	9548.10894346	9552.53146150	9557.92565930	9602.52500671	10045.88007348	10051.24951906	10056.79154981	10062.44365032	10067.91749281	10073.44643022	10079.21554148	10084.45171177	10099.11514405	10102.58031914	10112.23921384	10116.51377960	10121.41971783	10134.80655618	10144.16627136	10150.93671226	10168.74190151	10175.61470826	10415.94560018	10421.84679677	10439.05927022	10445.80546214	10452.40723496	10458.18467647	10464.50127608	10469.94693488	10475.30178755	10480.61283484	10485.92311299	10492.85872624	10498.63962210	10508.85125920	10512.95298082	10517.27597452	10522.48749930	10526.97919050	10541.00710213	10544.87150326	10564.14039274	10570.81292617	10577.54183877	10584.01670690	10591.85169826	10599.72136841	10607.64206220	10621.20723293	10627.82579285	10634.99163636	10646.74790663	10655.52350569	10663.51947548	10667.15650114	10673.35857165	10679.27968944	10684.51526065	10690.23704852	10696.60442975	10702.16831825	10708.07938090	10714.53886543	10721.03985655	10727.15547672	10733.93874733	10740.65321877	10746.36763259	10752.39465317	10758.89869807	10767.45797271	10772.79777804	10778.27938986	10783.44284644	10789.17099472	10794.68412068	10799.84637305	10821.87698969	10836.27655688	10841.16556995	10845.87521929	10850.70700907	10855.21665975	10860.07684243	10865.37220485	10870.34196617	10879.23531560	10893.34140699	10898.89026128	10904.54542481	10910.35539470	10916.25650766	10921.45872529	10927.00986747	10932.38300723	10937.63125320	10943.83054793	10949.27834003	10955.09733082	10960.16516387	10966.12350462	10972.43976830	10977.72598849	10982.97483510	10992.20782222	11002.85700972	11011.42715454	11015.63083303	11022.80500665	11029.35513442	11035.29288007	11042.07863865	11048.34680476	11054.37038060	11067.95880809	11074.94552871	11082.99227471	11089.74922719	11097.81920555	11101.18929641	11122.61360613	11219.57694644	11236.30679529	11263.31240860	11266.89272430	11290.83562683	11306.08729016	11315.78787470	11325.05917703	11335.11672690	11341.96686232	11348.63501218	11358.30694074	11366.27417797	11373.98455480	11387.56937986	11396.68365159	11406.24594616	11413.65572812	11443.08473179	11450.03633218	11456.66062178	11463.36723202	11470.16914392	11476.98534108	11483.56831840	11491.23456612	11499.90279537	11506.70310222	11512.80302447	11523.69105356	11796.72730173	11801.70676109	11821.08568807	11828.54135103	11835.94021433	11846.25019170	11856.97038384	13474.85956671	13481.46009214	13489.23289387	13495.64722178	13502.57749167	15552.02899110	15557.98174906	15564.12432328	15570.08976331	15575.56304995	15581.20484136	15590.70599338	15599.15456103	15607.74453129	15851.45269461	15860.01765146	15864.54345431	15874.17130879	15883.22508662	16395.22929611	16401.05640889	16407.32622409	16412.61485850	16418.14765017	16425.46355319	16432.71479295	16438.92202489	16481.26741219	17261.26829016	17272.90277749	17280.51906466	17287.96732576	17295.09913177	17302.23467441	17316.58337427	17327.91709087	17580.49905381	17585.14449582	17589.54483278	17597.36542253	17605.75062618	17613.45363897	17621.63390597	17626.12058795	17636.01124660	17816.92709449	17821.69975826	17833.04596404	17842.01885021	17849.71430680	17876.76524889	17887.44451911	17921.08940991	17927.69245457	17934.29092907	17941.46506373	17948.35960412	17954.53206505	17960.97293548	17979.21480648	18320.14171056	18329.94223455	18338.98724912	18347.53783982	18355.91676264	18364.46703385	18373.39592099	18397.36799064	18403.97870352	18414.50121005	18420.72904317	18444.35816701	18448.77348413	18463.88698658	18483.48230836	18501.24860496	18505.54451965	18510.75417978	18519.31693306	18527.07085831	18550.35723770	18942.85271596	18956.15838816	18984.95913103	18995.39820979	19004.70821724	19023.89090229	19037.89512268	19043.36258919	19048.80461418	19054.24398449	19060.02821195	19068.12307591	19075.77764995	19125.20920486	19130.23504645	19135.36311786	19141.85432431	19149.39385743	19156.10922434	19161.99296592	19608.11842080	19615.53431600	19621.43734029	19627.60472922	19633.74982648	19640.19906497	19646.68563144	19653.26471903	19662.77330856	19672.29022103	19685.12465406	20103.92838875	20108.64167244	20113.62905197	20118.68953875	20125.36931221	20131.90782938	20141.16166403	20149.67871455	20158.17093343	20166.79250289	20175.36812449	20209.47106152	20439.94532801	20454.42100591	20462.60514911	20471.00381375	20478.15290517	20486.25192820	20516.95186561	20527.25891521	20538.11842857	20548.81539062	20567.20079748	20575.08113280	20601.99640873	20616.04667819	20677.82157063	20703.52127273	20714.92917753	20996.87901737	21002.39237935	21008.42575857	21014.63326464	21020.54328112	21026.38858137	21032.66797293	21038.58552850	21044.35313711	21057.78672704	21067.79457049	21076.00725352	21087.72217057	21097.94189664	21439.71653069	21449.30051749	21460.31460209	21473.30641463	21477.98822185	21490.28786420	21500.52494071	21515.97729531	21812.42283740	21819.82228820	21828.34389631	21838.21719432	21848.71420779	21868.28336537	22176.89134451	22186.37603849	22192.43559219	22204.78287349	22217.97051415	22229.81106429	22241.06949828	22636.75566423	22643.65531090	22652.03945887	22654.75272521	22660.39639755	22678.34031632	22685.51631158	
